gene	target	gene_short_name	cdsName	padj	log2FoldChange	evalue	bits
TRINITY_DN1540_c0_g1	NA	NA	NA	0.007314746499887482	1.9415974698133573	NA	NA
TRINITY_DN5500_c0_g1	NA	NA	NA	0.007315273032521673	0.8602937203128919	NA	NA
TRINITY_DN8816_c0_g2	NA	NA	NA	0.007315929504983871	-4.889175617392025	NA	NA
TRINITY_DN31565_c0_g1	NA	NA	NA	0.007370871704180881	4.3416035673880335	NA	NA
TRINITY_DN5070_c0_g1	NV2.15019	nv2.15019	-	0.007370871704180881	1.4049261596404836	1.74e-12	76
TRINITY_DN69044_c0_g1	NV2.12423	md2l1-like-1	-	0.007375297684668572	1.6281323311826288	2.79e-68	232
TRINITY_DN4579_c0_g1	NV2.14299	guaa-like	-	0.0073769795712340155	-0.506909640073136	2.0099999999999998e-256	801
TRINITY_DN2650_c0_g1	NV2.14422	int11-like	-	0.0073899491725175305	-0.555309903365302	1.1799999999999999e-303	934
TRINITY_DN31824_c0_g1	NV2.24235	5ht1a-like	-	0.007393578076100406	1.8853965038699125	7.92e-11	68
TRINITY_DN8104_c0_g1	NA	NA	NA	0.007420042880572841	1.8097725780668654	NA	NA
TRINITY_DN307_c0_g1	NA	NA	NA	0.007432933947301078	0.8748490095474041	NA	NA
TRINITY_DN2854_c0_g1	NV2.3527	celr1-like-1	-	0.007438114471944233	-0.53383596467072425	5.58e-63	241
TRINITY_DN306_c0_g1	NV2.14548	kc1a-like-1	-	0.007477304356266661	-0.43711699177162006	4.24e-186	580
TRINITY_DN8520_c0_g1	NA	NA	NA	0.007480714755937879	-0.5238678476382098	NA	NA
TRINITY_DN4970_c0_g1	NV2.16849	gltp-like	-	0.007481447657358193	-0.5547533264961123	1.07e-68	233
TRINITY_DN4663_c0_g1	NV2.9646	sir1-like	-	0.007527822733067273	-0.7393643074397834	7.07e-135	457
TRINITY_DN8833_c0_g1	NV2.9532	prld2-like	-	0.007529537036939268	-0.6471887126934043	8.37e-30	119
TRINITY_DN81538_c0_g1	NV2.21014	kcnkc-like	-	0.007559757540114328	2.427087694957855	8.91e-26	113
TRINITY_DN5541_c0_g2	NV2.19101	chio-like	-	0.007579038319559266	0.5917191263212831	7.25e-51	191
TRINITY_DN3043_c0_g1	NV2.5993	par14-like	-	0.007579797289427411	-0.8678575509822779	3.72e-53	190
TRINITY_DN10498_c0_g1	NA	NA	NA	0.0075937332453693725	4.361468401470231	NA	NA
TRINITY_DN91408_c0_g1	NV2.4548	usb1-like	-	0.007610213794788589	-1.0049880567722638	6.889999999999999e-52	189
TRINITY_DN371_c2_g1	NA	NA	NA	0.00761661800746699	1.319707851704278	NA	NA
TRINITY_DN8996_c0_g1	NV2.18991	bcat-like	-	0.007616851801600985	0.6637842092426094	1.52e-139	449
TRINITY_DN916_c0_g1	NV2.24703	atat-like	-	0.007619094751522578	0.6553220227665343	2.34e-63	225
TRINITY_DN6167_c0_g1	NV2.1931	gstm4-like	-	0.007620456757319441	0.5670605956400895	1.9099999999999998e-74	250
TRINITY_DN31235_c0_g1	NV2.2824	fbln2-like	-	0.007621908312572426	0.5779365618366141	6.89e-4	38
TRINITY_DN2699_c0_g1	NV2.17495	rimb1-like-2	-	0.007634971231047298	1.78665706125001	1.7499999999999998e-163	557
TRINITY_DN7203_c0_g1	NV2.11802	nemp1-like	minicollagen 5	0.007636429017804123	0.9939347886775084	1.12e-32	137
TRINITY_DN2472_c1_g1	NV2.11355	mk67i-like	-	0.007639636462659451	-0.4967841845999366	4.89e-59	206
TRINITY_DN4240_c0_g1	NV2.16555	srrm2-like	-	0.007647312835917087	0.7990421527731155	4.16e-12	66
TRINITY_DN34647_c0_g1	NV2.5040	cfa20-like	-	0.007652385554609325	-0.6718095870942388	8.049999999999997e-119	377
TRINITY_DN94_c3_g1	NA	NA	NA	0.007660353243119733	2.87605116795064	NA	NA
TRINITY_DN9229_c0_g1	NV2.7198	u2af2-like	-	0.007673239479699104	0.41757487533657467	5.78e-138	447
TRINITY_DN10980_c0_g1	NV2.4311	acthr-like	-	0.0077039643919134815	-3.8851458340762415	6.06e-20	90
TRINITY_DN11667_c0_g1	NV2.7769	sgsm3-like	-	0.0077201089386773275	-0.5333324063740061	3.6700000000000003e-273	853
TRINITY_DN6747_c0_g1	NV2.3139	nv2.3139	-	0.007755313573045667	0.6427414988314162	1.2999999999999999e-54	198
TRINITY_DN473_c0_g1	NV2.7956	foxj1	FoxJ1	0.007758525076527888	-0.7919297077005494	5.189999999999999e-52	194
TRINITY_DN34229_c0_g1	NV2.6749	nv2.6749	-	0.0077607739296133614	3.7584129427597848	1.22e-7	59
TRINITY_DN4730_c0_g1	NV2.12573	nv2.12573	-	0.007766279998527835	-0.7351048100946223	4.3500000000000003e-26	115
TRINITY_DN1431_c0_g1	NV2.20595	tgrm1-like	-	0.007767674136284478	0.470891646954033	2.0999999999999997e-218	738
TRINITY_DN1007_c0_g1	NV2.25565	sax3-like	-	0.007767973391095216	-0.3798636079734269	7.41e-6	52
TRINITY_DN15152_c0_g1	NV2.11144	ttc13-like	-	0.007803639302859509	-0.5785073045698963	1.99e-138	463
TRINITY_DN2108_c0_g1	NV2.14930	arrd3-like-2	-	0.007803639302859509	0.8613683988873155	1.43e-18	96
TRINITY_DN2465_c0_g2	NA	NA	NA	0.007818852898150758	3.1705951627938136	NA	NA
TRINITY_DN5363_c0_g1	NV2.6888	acha3-like-2	-	0.007822954339675309	0.7709493122832135	8.28e-127	417
TRINITY_DN6920_c0_g1	NV2.20013	ush2a-like	usherin	0.007831936744948014	-0.4416915430950923	0	1971
TRINITY_DN29712_c0_g1	NV2.23501	abhd8-like	-	0.007842387901131615	-0.5709062093835783	7.18e-83	283
TRINITY_DN429_c1_g1	NV2.15206	ccd50-like	-	0.007860425070331594	-0.5844757862919293	4.22e-18	92
TRINITY_DN8498_c0_g1	NA	NA	NA	0.007886712448151844	-1.8774465892626782	NA	NA
TRINITY_DN24431_c0_g1	NV2.16716	renbp-like	-	0.00789042262607096	0.8103956972370235	3.63e-131	426
TRINITY_DN14731_c0_g1	NV2.24024	5ht1f-like-1	-	0.007892793229200652	2.4828945400426474	1.95e-4	46
TRINITY_DN11199_c0_g1	NV2.15411	rtjk-like-40	-	0.007921272740943376	-2.904105997981553	2.55e-50	182
TRINITY_DN4957_c0_g1	NV2.14480	ube2t-like	-	0.007922690962053952	1.000986631108218	1.28e-62	216
TRINITY_DN2495_c1_g1	NA	NA	NA	0.00793712882831431	-3.220305937491005	NA	NA
TRINITY_DN830_c0_g1	NV2.10151	nv2.10151	-	0.00793712882831431	1.4088430303210868	9.01e-45	169
TRINITY_DN1179_c0_g1	NV2.23557	etfa-like	-	0.007956895840556368	-0.4864853609262368	1.86e-136	436
TRINITY_DN16949_c1_g1	NA	NA	NA	0.00796592599766202	-4.419845046133614	NA	NA
TRINITY_DN7173_c0_g1	NV2.9210	rtjk-like-21	-	0.008012353683302305	1.0514813641203176	4.24e-16	77
TRINITY_DN821_c0_g1	NV2.7667	hs3sb-like	-	0.008014767667965557	-0.6031700596394087	1.13e-69	246
TRINITY_DN5542_c2_g1	NA	NA	NA	0.008015157114149588	0.6734084590545064	NA	NA
TRINITY_DN6204_c0_g1	NV2.11083	atpb-like	-	0.00803689584977794	0.3767408669243873	2.5200000000000003e-86	301
TRINITY_DN2833_c0_g1	NV2.3226	fat4-like-11	-	0.00803742525655683	0.49158999058189823	0	1602
TRINITY_DN5059_c1_g1	NV2.5478	osgep-like	-	0.008054625320350596	0.5156847523484758	4.13e-189	588
TRINITY_DN10048_c0_g1	NA	NA	NA	0.008066741540959743	2.1448257565564224	NA	NA
TRINITY_DN95_c1_g1	NV2.14756	s1c2a-like	-	0.008066741540959743	0.6685556786759268	1.34e-46	175
TRINITY_DN21200_c0_g1	NA	NA	NA	0.00808256589064303	-2.7422717751377514	NA	NA
TRINITY_DN130_c0_g3	NV2.9076	thic-like	-	0.00808286572382234	-1.11577725732485	5.569999999999999e-40	143
TRINITY_DN17122_c0_g1	NV2.20635	kcnk1-like	-	0.008094032234534516	2.1899842875327984	8.91e-57	203
TRINITY_DN2214_c0_g1	NV2.13139	taf8-like	-	0.00811928823780226	0.5948959482150562	6.73e-45	167
TRINITY_DN4256_c0_g1	NV2.7323	lst8-like-2	-	0.008143354051551399	-0.52926889050812	8.589999999999998e-96	317
TRINITY_DN1671_c0_g1	NV2.12038	grb10-like	-	0.008145641656907177	0.7574928560579395	2.1499999999999998e-61	228
TRINITY_DN6080_c0_g1	NA	NA	NA	0.008156909327304554	0.8321207625690301	NA	NA
TRINITY_DN47381_c0_g1	NV2.7796	tom22-like	-	0.008173594000713297	-0.6068468713889155	3.23e-29	115
TRINITY_DN6162_c0_g1	NV2.20722	nid1-like	-	0.008186287842121985	-1.037833633049622	6.889999999999999e-115	405
TRINITY_DN15914_c1_g1	NV2.12061	snx30-like	-	0.008192697130886379	0.8779642346219859	2.54e-62	232
TRINITY_DN71088_c0_g1	NA	NA	NA	0.00819686908957259	-4.80687926663867	NA	NA
TRINITY_DN1204_c1_g1	NV2.12254	fip2-like	-	0.00821532939666206	1.2939171682309951	1.21e-7	56
TRINITY_DN5523_c1_g1	NA	NA	NA	0.008221489535817708	-1.434390044470607	NA	NA
TRINITY_DN13119_c0_g1	NA	NA	NA	0.008239570908506017	-1.5393917269089643	NA	NA
TRINITY_DN19125_c0_g1	NA	NA	NA	0.008239570908506017	-4.881444296712507	NA	NA
TRINITY_DN161_c1_g1	NV2.12904	ahnk-like-3	-	0.00826249031961766	1.8944326058035326	2.2999999999999998e-32	138
TRINITY_DN6487_c0_g1	NV2.25270	lhx9-like	-	0.008290456285052358	-0.8277053342353435	5.66e-21	91
TRINITY_DN7978_c0_g1	NV2.12119	clp1-like	-	0.008323429662512004	-0.49256359209902445	8.569999999999999e-166	527
TRINITY_DN12418_c0_g1	NV2.10149	nv2.10149	-	0.008328212493769476	-1.2229580482607825	4.11e-8	60
TRINITY_DN68435_c0_g1	NA	NA	NA	0.008328212493769476	-1.0152587286973003	NA	NA
TRINITY_DN8038_c0_g1	NV2.8692	clic3-like	-	0.008333781612853936	-0.6006563761146777	1e-26	114
TRINITY_DN34357_c0_g1	NV2.24486	surf1-like	-	0.008350962750915179	-0.5258559271931186	1.4500000000000001e-77	263
TRINITY_DN2015_c0_g1	NV2.17584	mic60-like	-	0.008353352304104842	-0.43239284170071884	3.91e-68	254
TRINITY_DN2013_c0_g1	NV2.18684	krr1-like	-	0.008354612987866238	-0.49564125215695004	1.11e-136	437
TRINITY_DN616_c1_g1	NV2.6437	notc2-like	-	0.008371322788254072	1.1838150548579927	5.52e-8	56
TRINITY_DN10312_c0_g1	NA	NA	NA	0.008378216674327895	-4.823671974069643	NA	NA
TRINITY_DN60830_c0_g1	NV2.9314	myph-like-1	-	0.0084017243324525	1.3101012628116315	5.87e-54	190
TRINITY_DN5434_c2_g2	NA	NA	NA	0.008407001877328197	2.3242507975354516	NA	NA
TRINITY_DN5516_c0_g1	NV2.6524	clvs2-like	-	0.008407526599229923	0.7691541984310243	3.9699999999999996e-57	203
TRINITY_DN12813_c0_g1	NA	NA	NA	0.008412482020168328	-1.377943951882551	NA	NA
TRINITY_DN9821_c1_g2	NV2.10605	adrb1-like-8	-	0.008419145371507094	1.3150358143442855	5.11e-5	47
TRINITY_DN5916_c0_g1	NV2.3649	alkb8-like	-	0.008425606496646514	-0.5178083377858307	1.57e-187	603
TRINITY_DN9441_c0_g2	NA	NA	NA	0.008443356812958203	4.764929980566912	NA	NA
TRINITY_DN11142_c0_g1	NV2.15854	capa-like-1	-	0.008447945717610235	1.488975788254237	1.26e-52	196
TRINITY_DN2947_c0_g1	NV2.7759	clcn7-like	-	0.008459246874648097	-0.5357471874251256	0	1041
TRINITY_DN4204_c2_g1	NV2.9145	zc12c-like	-	0.008538715430257601	0.6329393807667959	1.4399999999999997e-87	313
TRINITY_DN5574_c3_g1	NA	NA	NA	0.008540961477251004	-2.6624287642176627	NA	NA
TRINITY_DN6793_c0_g1	NV2.13015	rft1-like	-	0.008548125225406484	-0.7673165666737142	2.9299999999999997e-146	475
TRINITY_DN153_c1_g1	NV2.9898	acac-like	-	0.008563934209749257	-0.5988859937555412	0	2822
TRINITY_DN29_c0_g1	NV2.15906	yhd6-like	-	0.008563934209749257	-0.46517462231217055	2.79e-57	208
TRINITY_DN1789_c0_g3	NV2.3222	nv2.3222	-	0.008575542668173453	0.7077014902391587	2.92e-49	177
TRINITY_DN6365_c0_g1	NV2.11373	sdk2-like	-	0.008580139885157854	0.9869502186348221	3.3499999999999996e-115	415
TRINITY_DN39507_c0_g1	NA	NA	NA	0.008580722903815605	4.757554205595044	NA	NA
TRINITY_DN1293_c0_g2	NV2.19676	aof-like-1	-	0.008629159465596153	1.1373592190419728	7.01e-6	52
TRINITY_DN12450_c0_g1	NV2.21975	hrh2-like-5	-	0.008654199102214336	1.916595343603357	2.28e-72	252
TRINITY_DN19711_c0_g2	NV2.251	heat1-like	-	0.008655235735304337	-0.46714385061142805	5.609999999999999e-209	715
TRINITY_DN6682_c0_g1	NV2.11327	hoxb-anthox6a	HoxB/Anthox6a	0.008672906592714752	-1.187267632716032	3.82e-15	79
TRINITY_DN11067_c0_g1	NA	NA	NA	0.008684068928499971	2.0294654671504744	NA	NA
TRINITY_DN3221_c1_g1	NA	NA	NA	0.008685523713222712	-1.979255274442958	NA	NA
TRINITY_DN365_c1_g1	NV2.2987	iqcm-like	-	0.008685523713222712	-0.6495178076763181	1.61e-116	412
TRINITY_DN6488_c0_g1	NV2.11711	rgap1-like	-	0.008686602080959057	0.5854977523768242	1.1199999999999999e-150	493
TRINITY_DN895_c0_g1	NV2.15612	osbp2-like	-	0.008690767528445359	-0.4485393747728245	2.04e-264	836
TRINITY_DN57501_c0_g1	NA	NA	NA	0.008704112345139835	2.8532134133788967	NA	NA
TRINITY_DN11252_c0_g1	NA	NA	NA	0.008706153225421853	3.967656307954702	NA	NA
TRINITY_DN2678_c0_g1	NV2.11464	pecr-like	-	0.008706153225421853	-0.7521954716314533	2.4e-53	193
TRINITY_DN7076_c0_g1	NV2.5541	ppia-like	-	0.008706521488870128	0.4761196516132143	9.81e-86	281
TRINITY_DN4882_c0_g1	NV2.23755	nv2.23755	-	0.008721028798886173	-0.754535052780183	8.609999999999999e-37	153
TRINITY_DN846_c16_g1	NA	NA	NA	0.008724327576028448	-4.924648017407844	NA	NA
TRINITY_DN7609_c2_g1	NA	NA	NA	0.008731712203033063	-4.314339869298168	NA	NA
TRINITY_DN17016_c0_g1	NV2.3394	eogt-like	-	0.008766272878859354	-0.5649964322263156	7.630000000000001e-122	403
TRINITY_DN8300_c0_g1	NV2.12775	hdac4-like	-	0.008766285596172005	0.5209258338329932	1.03e-189	624
TRINITY_DN84427_c0_g1	NV2.12545	spc25-like	-	0.008766285596172005	1.193986399258692	2.98e-14	76
TRINITY_DN7491_c0_g2	NV2.5423	tbc31-like	-	0.008771728010235071	1.002391148840376	0	1020
TRINITY_DN13052_c0_g1	NV2.21516	pks5-like	-	0.008782207357551886	-2.9486627639911074	3.57e-36	139
TRINITY_DN5551_c0_g2	NV2.24907	t3hpd-like-1	-	0.008786334950209142	-0.5683805917798007	1.5400000000000002e-122	396
TRINITY_DN5343_c0_g1	NV2.15959	bup1-like	-	0.008791158183607407	-0.46518649373930115	3.6899999999999993e-185	579
TRINITY_DN2746_c0_g1	NA	NA	NA	0.008798593439358297	1.5512768361232367	NA	NA
TRINITY_DN3331_c0_g1	NV2.1807	rdh12-like	-	0.008801805027044363	0.4657499121900946	4.9500000000000004e-85	291
TRINITY_DN29123_c0_g2	NV2.4150	ppa5-like-2	-	0.008824121553214584	-0.547408657510878	4.3799999999999995e-88	298
TRINITY_DN665_c0_g1	NV2.10057	f149b-like	-	0.008824121553214584	0.49404060476870165	2.48e-97	338
TRINITY_DN81974_c0_g1	NV2.15875	nv2.15875	-	0.008837151096072585	1.8572027734201102	4.5999999999999994e-67	232
TRINITY_DN45740_c0_g1	NV2.17196	efcb5-like	-	0.008838428702602125	-0.5130847644504571	0	1068
TRINITY_DN9591_c0_g1	NV2.20872	nald2-like-2	-	0.008838428702602125	3.277158998417013	1.0699999999999999e-124	412
TRINITY_DN79758_c0_g1	NA	NA	NA	0.008844638119955346	1.9417457658919546	NA	NA
TRINITY_DN11334_c0_g1	NV2.8483	fgfa1	fibroblast growth factor a1,fibroblast growth factor 1A	0.008845352177537477	2.460893832795405	6.69e-38	145
TRINITY_DN2759_c3_g1	NV2.6533	f241b-like	-	0.008845352177537477	-0.9195410958660086	2.17e-18	85
TRINITY_DN8543_c0_g1	NV2.12597	cnpy3-like	-	0.008870431440585986	1.2202738667319466	1.98e-32	131
TRINITY_DN4540_c0_g1	NV2.11610	sosb1-like	-	0.008884841508801037	-0.6248255996072952	5.459999999999999e-54	192
TRINITY_DN57096_c0_g1	NV2.5176	cpsf5-like	-	0.008898460900890264	-0.44950174162744405	7.59e-108	347
TRINITY_DN3393_c0_g1	NV2.12862	u5s1-like	-	0.008905383525610013	-0.4490877005292617	0	1591
TRINITY_DN3137_c0_g1	NV2.17652	cc186-like	-	0.008927926397492816	-0.6158177707678447	4.3e-146	492
TRINITY_DN79863_c0_g1	NV2.4699	rbp10-like	-	0.008932205462157547	-0.5420555737307002	7.39e-35	146
TRINITY_DN10910_c0_g1	NV2.9784	ostcb-like	-	0.00894510358892506	0.47409711531671506	2.45e-76	252
TRINITY_DN23817_c0_g1	NA	NA	NA	0.008955315809086744	2.739203825205802	NA	NA
TRINITY_DN5344_c0_g1	NV2.15348	med23-like	-	0.0089626711185334	-0.5363850871144873	0	1491
TRINITY_DN2998_c0_g1	NV2.2895	adcy9-like	-	0.008968876952717478	0.506218243353803	1.46e-275	883
TRINITY_DN16597_c0_g1	NV2.6148	idlc-like-1	-	0.00898140696795702	-0.45510833367038767	1.12e-24	106
TRINITY_DN3772_c1_g1	NA	NA	NA	0.00898140696795702	4.691991687590104	NA	NA
TRINITY_DN3249_c0_g1	NV2.5667	ddx54-like	-	0.008984289037132085	-0.47503386333874664	1.5599999999999998e-258	811
TRINITY_DN6360_c0_g1	NA	NA	NA	0.008992181440469154	1.0775736655068482	NA	NA
TRINITY_DN1199_c0_g1	NV2.20916	dhtk1-like	-	0.008999917530672193	-0.4670769770895234	0	1056
TRINITY_DN3668_c0_g1	NV2.8556	dyh5-like-1	-	0.008999917530672193	-0.5173954961449162	0	2731
TRINITY_DN8381_c0_g3	NV2.15790	asb8-like	-	0.009008003925598272	0.767126237390103	1.5499999999999997e-202	657
TRINITY_DN5729_c0_g2	NV2.24196	kxdl1-like	-	0.009013796909456787	-0.5943757098918898	1.27e-11	70
TRINITY_DN8033_c0_g2	NV2.19142	nv2.19142	-	0.009014284724993486	-1.11328189001624	1e-136	458
TRINITY_DN1418_c0_g1	NV2.7812	ankf1-like	-	0.00902222407932748	0.5567860562471242	6.24e-199	655
TRINITY_DN6290_c0_g1	NA	NA	NA	0.009022489696097553	1.2920598449227412	NA	NA
TRINITY_DN11274_c1_g3	NV2.23067	scnna-like	-	0.009027791307882201	1.1967693730657516	3.07e-38	155
TRINITY_DN3687_c0_g1	NV2.23215	dapk2-like-1	-	0.009027791307882201	0.5823893883114931	1.39e-90	322
TRINITY_DN6893_c0_g1	NA	NA	NA	0.009070886294890097	2.11934963666817	NA	NA
TRINITY_DN17573_c0_g1	NV2.11876	nv2.11876	-	0.00908183372436659	1.3720358452727595	1.04e-94	320
TRINITY_DN4202_c1_g2	NV2.3276	ltor1-like	-	0.00909048285810388	-0.5934952068587358	2.18e-27	112
TRINITY_DN4222_c0_g1	NV2.3333	sh319-like	-	0.009092595176249978	0.7033317883076249	2.41e-31	139
TRINITY_DN31722_c0_g1	NA	NA	NA	0.009121601024696958	-2.71156914017576	NA	NA
TRINITY_DN9736_c0_g1	NV2.14565	s6a15-like	-	0.009126071688856053	1.6575447214693872	4.4199999999999995e-204	649
TRINITY_DN10238_c0_g1	NA	NA	NA	0.009132989576690688	1.721415044029394	NA	NA
TRINITY_DN25507_c0_g1	NV2.18842	alphacatenin	-	0.009166568218042024	-0.4689232997246759	3.46e-305	1024
TRINITY_DN2995_c0_g3	NV2.24476	fxrd1-like	-	0.009175494477871003	0.5785528511765582	9.569999999999999e-133	432
TRINITY_DN5411_c0_g1	NV2.1470	eea1-like-1	-	0.009178948647465436	-0.5769965403094574	1.17e-78	293
TRINITY_DN3013_c0_g1	NV2.10484	cartf-like-2	-	0.009180444865320618	0.4475857397680364	1.22e-61	233
TRINITY_DN6698_c0_g2	NV2.25601	nv2.25601	-	0.00918784834362855	-1.1742004456258492	2.7e-90	331
TRINITY_DN8959_c0_g1	NV2.14136	gna11-like	-	0.009196486598732321	0.7792305587811412	2.58e-51	189
TRINITY_DN45910_c0_g1	NV2.7453	nv2.7453	-	0.00920841023527384	2.2659954424605386	1.29e-67	241
TRINITY_DN2706_c0_g1	NV2.23334	scn1-like	voltage-gated sodium channel Nav2.1	0.009222728431182506	0.5175562861912923	0	1574
TRINITY_DN7823_c0_g1	NV2.22071	mbd4-like	-	0.009236086414897732	0.8245821752218657	9.2e-54	206
TRINITY_DN531_c0_g1	NV2.9624	zn665-like-5	-	0.00923847957221902	-0.5187963973015307	2.7799999999999998e-89	294
TRINITY_DN148_c0_g1	NV2.13832	octb2-like-4	-	0.00924643345898568	1.7536997480453882	1.31e-40	159
TRINITY_DN18275_c0_g1	NA	NA	NA	0.00926118241725437	-3.507475679689431	NA	NA
TRINITY_DN1897_c1_g2	NA	NA	NA	0.009286687838311864	-0.8115551703960099	NA	NA
TRINITY_DN7041_c0_g1	NA	NA	NA	0.009290028095323732	1.2638832394340556	NA	NA
TRINITY_DN5276_c0_g1	NV2.24699	s18b1-like-1	-	0.009328119045899837	0.5845346802103584	3.34e-86	297
TRINITY_DN11010_c0_g1	NA	NA	NA	0.009355078281467488	-2.78410937110655	NA	NA
TRINITY_DN7898_c0_g1	NA	NA	NA	0.00935697121909716	-1.2068641115235126	NA	NA
TRINITY_DN619_c0_g1	NV2.12274	dhx8-like	-	0.009359384782759366	-0.41657229096263143	0	1778
TRINITY_DN15231_c0_g4	NV2.12928	lorf2-like-2	-	0.009381356861238234	1.1782066157941455	7.299999999999999e-47	180
TRINITY_DN81982_c0_g1	NA	NA	NA	0.009398757051306118	4.3062894995775105	NA	NA
TRINITY_DN7784_c0_g1	NV2.24781	hmgx3-like	-	0.009409716644794824	-1.0240336311816012	2.32e-12	75
TRINITY_DN7702_c1_g1	NV2.2184	nv2.2184	-	0.009414641723044626	-4.578481035494598	7.67e-8	55
TRINITY_DN4744_c0_g1	NV2.7539	gnptg-like	-	0.009429316970958689	-0.5715378515710628	1.0099999999999999e-57	213
TRINITY_DN2102_c0_g1	NV2.16578	ypel1-like	-	0.009433508726833535	0.45552103004536476	1.68e-64	216
TRINITY_DN69147_c0_g1	NV2.25011	pipna-like-1	-	0.009464042521301159	0.44563199843691054	6.88e-92	304
TRINITY_DN1795_c0_g1	NV2.13259	ece2-like	-	0.009475137434906241	0.6735976400774084	1.1499999999999999e-194	627
TRINITY_DN8385_c1_g1	NA	NA	NA	0.009495360126825114	3.449045818466765	NA	NA
TRINITY_DN72_c0_g3	NV2.25061	a9a1a-like	-	0.009497152401056103	0.4336449588157449	5.379999999999999e-184	584
TRINITY_DN3659_c0_g1	NV2.12926	hprt-like	-	0.00950284663386209	0.4944957374634376	2.06e-83	276
TRINITY_DN80460_c0_g1	NV2.6151	chrc1-like	-	0.009528267393718167	0.9285916176061261	3.6599999999999995e-23	96
TRINITY_DN6651_c0_g1	NV2.18270	dbnlb-like	-	0.009532391921831007	-0.4040141568813816	1.9399999999999998e-126	423
TRINITY_DN4545_c0_g1	NV2.21615	gsk3b	-	0.009538903410250484	0.4618007150906503	1.94e-195	611
TRINITY_DN8244_c0_g1	NA	NA	NA	0.009538903410250484	-0.6718538751723414	NA	NA
TRINITY_DN5947_c0_g1	NV2.415	cbwd2-like	-	0.009554286917133675	-0.5392042760492477	1.44e-128	414
TRINITY_DN3257_c0_g1	NV2.17415	den10-like-1	-	0.009563450691041005	-0.7376760704150884	3.39e-97	323
TRINITY_DN3493_c0_g1	NV2.1706	napep-like	-	0.00957335823139312	0.424458520243089	2.58e-85	293
TRINITY_DN2489_c1_g1	NV2.1091	ci072-like	-	0.009591346044259754	-0.6212622705666401	6.269999999999999e-87	299
TRINITY_DN18_c11_g1	NA	NA	NA	0.009597772009914471	3.1959329612672014	NA	NA
TRINITY_DN7472_c0_g1	NV2.14140	klh17-like-3	-	0.009597772009914471	-0.770573996745008	4.5800000000000006e-58	215
TRINITY_DN80689_c0_g1	NA	NA	NA	0.009597772009914471	-2.2365885949973277	NA	NA
TRINITY_DN1225_c0_g1	NV2.10923	larp4-like	-	0.009607498065153422	-0.4914518585309479	2.85e-70	260
TRINITY_DN11174_c0_g1	NV2.11914	s23a2-like-5	-	0.009651546357471504	1.9335560525102304	4.849999999999999e-164	521
TRINITY_DN5478_c1_g1	NV2.4335	uba3-like	-	0.009669039700150825	-0.4679093537776388	2.75e-192	603
TRINITY_DN893_c0_g1	NV2.12547	viaat-like-5	-	0.009683228206219542	-0.49315032797632774	4.71e-11	69
TRINITY_DN4217_c0_g1	NV2.3064	ragp1-like-1	-	0.009698238967137014	-0.5856722668913674	1.08e-155	505
TRINITY_DN865_c1_g1	NV2.18812	cacl1-like	-	0.009713379154446908	0.5308958076395112	5.27e-39	150
TRINITY_DN8930_c0_g1	NV2.12670	txn4b-like-1	-	0.009728436622678959	-0.4580727714098898	1.38e-71	238
TRINITY_DN69271_c0_g1	NA	NA	NA	0.009753614722173965	4.252348289537326	NA	NA
TRINITY_DN3828_c0_g1	NV2.18895	plphp-like	-	0.009784877840845809	-0.5273919855180681	1.14e-59	211
TRINITY_DN5114_c0_g1	NV2.11097	ndua8-like	-	0.009801716206113156	-0.5744575669180967	3.52e-51	179
TRINITY_DN58923_c0_g1	NA	NA	NA	0.009806957245551641	-3.284151036995439	NA	NA
TRINITY_DN4451_c0_g1	NV2.16188	fmo2-like	-	0.009816551358305359	-0.8751955699357065	1.33e-90	308
TRINITY_DN7983_c0_g4	NA	NA	NA	0.009877298688898148	-1.740523211248927	NA	NA
TRINITY_DN3623_c0_g1	NV2.2640	mat2b-like	-	0.009891859880049628	-0.5173149825404946	3.7700000000000003e-79	268
TRINITY_DN35242_c0_g1	NA	NA	NA	0.009894954326353511	-4.317207434744322	NA	NA
TRINITY_DN7573_c1_g1	NV2.25614	tf2h4-like	-	0.0098961407402556	-0.7591650841589979	2.25e-181	572
TRINITY_DN90941_c0_g1	NA	NA	NA	0.009899439423369587	-1.157072142861186	NA	NA
TRINITY_DN9607_c0_g1	NV2.3888	pam17-like	-	0.009899705997798828	-0.5298041105624826	3.43e-60	210
TRINITY_DN9625_c0_g5	NA	NA	NA	0.009924253415335932	1.4909385228793015	NA	NA
TRINITY_DN1011_c0_g1	NV2.4859	trip4-like	-	0.009928189518423667	0.582794787959499	3.37e-57	223
TRINITY_DN3547_c1_g1	NA	NA	NA	0.009962120836802786	-1.170176310594369	NA	NA
TRINITY_DN3962_c0_g1	NV2.10562	nu205-like	-	0.009962120836802786	-0.4252567837969145	0	1441
TRINITY_DN2001_c0_g1	NV2.24028	pttg-like-2	-	0.009962934738505555	0.556699309021126	1.0999999999999999e-38	147
TRINITY_DN2522_c0_g1	NV2.5242	chd9-like	-	0.01004717416532764	0.6314934293461082	0	1638
TRINITY_DN869_c0_g1	NA	NA	NA	0.010051682763119255	-0.5342803443751364	NA	NA
TRINITY_DN31532_c0_g1	NA	NA	NA	0.010060729637576461	2.4400275413946817	NA	NA
